authorId,paperId
2058177533,9f9afed22cdc73be627932270a9bcae341df99d4
2161162,9f9afed22cdc73be627932270a9bcae341df99d4
2227782748,9f9afed22cdc73be627932270a9bcae341df99d4
47039760,1ff76ab0fcf22110df62337d462e15d79a2a2593
2157335458,1ff76ab0fcf22110df62337d462e15d79a2a2593
1581791281,1ff76ab0fcf22110df62337d462e15d79a2a2593
2065844548,1ff76ab0fcf22110df62337d462e15d79a2a2593
2739655,b795c74a0150ec091003ffbaa5bd7d74487c137b
2271668292,b795c74a0150ec091003ffbaa5bd7d74487c137b
2054421712,799d5a8271887adede035644d878c7bd555576df
144981172,799d5a8271887adede035644d878c7bd555576df
10351906,799d5a8271887adede035644d878c7bd555576df
9757441,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
2110785984,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
24365735,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
2065730079,98b9086750f08a21c8778ab986339321e9caf790
1942097924,98b9086750f08a21c8778ab986339321e9caf790
46242703,98b9086750f08a21c8778ab986339321e9caf790
144422314,8698b15f3152427d1285a995af615fbe7be26c7b
152380224,8698b15f3152427d1285a995af615fbe7be26c7b
80066403,8698b15f3152427d1285a995af615fbe7be26c7b
2110942041,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
2062143,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
1754673,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
7918243,95a7e4b4d535a9c61a6f466a090a4004ef151b50
39428234,95a7e4b4d535a9c61a6f466a090a4004ef151b50
95985883,95a7e4b4d535a9c61a6f466a090a4004ef151b50
6245097,2327e4c7ee7658100dacd5409b2a7f5b49995070
2108998132,2327e4c7ee7658100dacd5409b2a7f5b49995070
6669774,2327e4c7ee7658100dacd5409b2a7f5b49995070
71941816,a0134a8e9224c0c22e0dd4751031cae494259973
3500199,a0134a8e9224c0c22e0dd4751031cae494259973
144580830,a0134a8e9224c0c22e0dd4751031cae494259973
2064567900,22448f32f76a37a422d65f022dcdc628d44d6e52
2292811302,22448f32f76a37a422d65f022dcdc628d44d6e52
2241973598,22448f32f76a37a422d65f022dcdc628d44d6e52
2707080,22448f32f76a37a422d65f022dcdc628d44d6e52
143768607,28cc044d5ba938472bc53d87240583982ad21663
32272151,28cc044d5ba938472bc53d87240583982ad21663
51172117,2737a61f6557fe7bf53a608c668de2eff1f582f0
2105222,2737a61f6557fe7bf53a608c668de2eff1f582f0
2165647953,2737a61f6557fe7bf53a608c668de2eff1f582f0
2140272106,2737a61f6557fe7bf53a608c668de2eff1f582f0
2403559,2737a61f6557fe7bf53a608c668de2eff1f582f0
49428189,f93dda715d6de6f3829b7da72a75c24e98e004ce
2959337,f93dda715d6de6f3829b7da72a75c24e98e004ce
144646703,f93dda715d6de6f3829b7da72a75c24e98e004ce
9457028,b05306f0b142e5afb3974b1b79996e5b82653662
123362370,b05306f0b142e5afb3974b1b79996e5b82653662
1401781301,35403052458ed97b33659df3fc930bcd8559d959
143783339,35403052458ed97b33659df3fc930bcd8559d959
145711633,35403052458ed97b33659df3fc930bcd8559d959
2201459853,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
3589081,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
2143718985,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
145917452,9727206903eb40d4fa42606711bad3402f2ba9aa
1943446516,9727206903eb40d4fa42606711bad3402f2ba9aa
49025612,9727206903eb40d4fa42606711bad3402f2ba9aa
2965037,cf41991d89301c3c12420d150792cb1163999962
7000327,cf41991d89301c3c12420d150792cb1163999962
36187128,cf41991d89301c3c12420d150792cb1163999962
144211012,cf41991d89301c3c12420d150792cb1163999962
2061334416,3590f4d44434c6a9d27441546cf6cbd003a632ce
1727759,3590f4d44434c6a9d27441546cf6cbd003a632ce
2059277687,3590f4d44434c6a9d27441546cf6cbd003a632ce
2257279145,3590f4d44434c6a9d27441546cf6cbd003a632ce
1752096,58395c572e53d5aeee72f0771e339332e0ecb294
145051680,58395c572e53d5aeee72f0771e339332e0ecb294
145587924,58395c572e53d5aeee72f0771e339332e0ecb294
49354015,58395c572e53d5aeee72f0771e339332e0ecb294
2166322336,1e2e3184da5f266572984df1f10cbdaa18f19820
2146418616,1e2e3184da5f266572984df1f10cbdaa18f19820
2259532335,1e2e3184da5f266572984df1f10cbdaa18f19820
1684618,1e2e3184da5f266572984df1f10cbdaa18f19820
2116551184,1e2e3184da5f266572984df1f10cbdaa18f19820
89473315,7b4518707a9e79c0c037f61aecd064d930396122
7491479,7b4518707a9e79c0c037f61aecd064d930396122
87317591,7b4518707a9e79c0c037f61aecd064d930396122
2058995993,7b4518707a9e79c0c037f61aecd064d930396122
2152847627,d5f169880e30e1f76827d72f862555d00b01bed9
2295573008,d5f169880e30e1f76827d72f862555d00b01bed9
36623085,d5f169880e30e1f76827d72f862555d00b01bed9
3638425,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
2924968,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
2285449118,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
2114145052,7fb7364cf5f9bd48a9dd3a92a5243aae128afc24
6472562,7fb7364cf5f9bd48a9dd3a92a5243aae128afc24
1762738,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
2047446108,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
2261394948,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
2202921363,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
144913250,69a2479a49154e3bd51e44e636ab5692ed20b142
102411992,69a2479a49154e3bd51e44e636ab5692ed20b142
34591435,69a2479a49154e3bd51e44e636ab5692ed20b142
104351395,69a2479a49154e3bd51e44e636ab5692ed20b142
2118690821,9fb01cd85317f84fb4def982a81f19da2571bae1
2634674,9fb01cd85317f84fb4def982a81f19da2571bae1
2147433617,9fb01cd85317f84fb4def982a81f19da2571bae1
37936069,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
144022328,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
50112764,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
82719306,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
20944397,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
2670978,7f8859a57e35c66164678710187d4374822411d8
2303896225,7f8859a57e35c66164678710187d4374822411d8
38604953,7f8859a57e35c66164678710187d4374822411d8
1745256,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
46358230,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
2122430,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
2055260221,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
3363290,75b868e844e58db707fb5dbf7acbe2e26ba8c122
145505519,75b868e844e58db707fb5dbf7acbe2e26ba8c122
144885069,75b868e844e58db707fb5dbf7acbe2e26ba8c122
1409693286,c2872fb23b02597034a179f4adb82a00d6ffda8d
2248087525,c2872fb23b02597034a179f4adb82a00d6ffda8d
2066721,c2872fb23b02597034a179f4adb82a00d6ffda8d
2732658,81b7e5635241f0fae8eac9f703f604a1a0073038
71619391,81b7e5635241f0fae8eac9f703f604a1a0073038
1755907,81b7e5635241f0fae8eac9f703f604a1a0073038
41231781,ddeea66c9550f99f9a6768d4b240a9fe9957487d
2276910990,ddeea66c9550f99f9a6768d4b240a9fe9957487d
2469729,ddeea66c9550f99f9a6768d4b240a9fe9957487d
2113584859,b538999f458a12df98d197befcc4426525cf8237
38313769,b538999f458a12df98d197befcc4426525cf8237
2124975288,728211a7edfe536299670f34714de1b426d969dc
82975570,728211a7edfe536299670f34714de1b426d969dc
2260563588,728211a7edfe536299670f34714de1b426d969dc
2289546,443b22d027bf81e7c9ab81af3338c26e363bf769
145505225,443b22d027bf81e7c9ab81af3338c26e363bf769
2289002,443b22d027bf81e7c9ab81af3338c26e363bf769
2275257857,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
39792203,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
49356516,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
4452620,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
2878230,c9304811f55fbafb33b4d28dc7b8601394c3310e
1379958091,c9304811f55fbafb33b4d28dc7b8601394c3310e
2057643546,c9304811f55fbafb33b4d28dc7b8601394c3310e
31101873,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
2187817983,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
14027206,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
2633160,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
47637312,7883f88428bb98508afeda2e65098ac56b640ca7
134667042,7883f88428bb98508afeda2e65098ac56b640ca7
2019153,7883f88428bb98508afeda2e65098ac56b640ca7
145680277,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
120081176,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
47724875,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
51030602,001e999b990a73428bf94bf758a5c510891ff8c0
2139453485,001e999b990a73428bf94bf758a5c510891ff8c0
34679664,001e999b990a73428bf94bf758a5c510891ff8c0
3502169,001e999b990a73428bf94bf758a5c510891ff8c0
101213180,001e999b990a73428bf94bf758a5c510891ff8c0
2090434981,8c05273278e0eedd2c806215aa17cfab7fc1da0c
122553512,8c05273278e0eedd2c806215aa17cfab7fc1da0c
48569885,6641c841fdbb6019578f74f155614b8bfe5d0ba0
145372644,6641c841fdbb6019578f74f155614b8bfe5d0ba0
1698412,6641c841fdbb6019578f74f155614b8bfe5d0ba0
40941889,f2342368c2dbce3be28b5298f6fc67890416c405
145033875,f2342368c2dbce3be28b5298f6fc67890416c405
32641268,f2342368c2dbce3be28b5298f6fc67890416c405
1736334,f2342368c2dbce3be28b5298f6fc67890416c405
145197354,f2342368c2dbce3be28b5298f6fc67890416c405
2108244542,e44262fec6b4997b29a8207f4d580a63d31545c5
2061790045,e44262fec6b4997b29a8207f4d580a63d31545c5
5636412,e44262fec6b4997b29a8207f4d580a63d31545c5
3468254,64dce74b6914efc4a40c11fae8a929499e004340
1398234295,64dce74b6914efc4a40c11fae8a929499e004340
6063748,64dce74b6914efc4a40c11fae8a929499e004340
2146647838,05ce1b6b83f1162b9be57c038c7600541ac56166
1838972,05ce1b6b83f1162b9be57c038c7600541ac56166
37591894,05ce1b6b83f1162b9be57c038c7600541ac56166
1718694,e8cd4f85bd9948db0a3296c65301b278852f3a7b
2115877352,e8cd4f85bd9948db0a3296c65301b278852f3a7b
145642870,762d3e4453e4173527d2e0436dd9d32a218076dc
2059199410,762d3e4453e4173527d2e0436dd9d32a218076dc
145639495,762d3e4453e4173527d2e0436dd9d32a218076dc
1402035747,81c103559f508ea2896a14f308a67be90b91706b
1891742,81c103559f508ea2896a14f308a67be90b91706b
1821234,81c103559f508ea2896a14f308a67be90b91706b
2112442,81c103559f508ea2896a14f308a67be90b91706b
49307276,81c103559f508ea2896a14f308a67be90b91706b
2174667532,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
82893387,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
2244956,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
48013188,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
4649933,1d0d84a1f4e8de75151d88bd152816f18109d032
80458606,1d0d84a1f4e8de75151d88bd152816f18109d032
1691402,1d0d84a1f4e8de75151d88bd152816f18109d032
10391344,3ca3f4273e70d719858550d1639ab28d3dc67a7a
2137183106,3ca3f4273e70d719858550d1639ab28d3dc67a7a
1780250,3ca3f4273e70d719858550d1639ab28d3dc67a7a
2073417805,3ca3f4273e70d719858550d1639ab28d3dc67a7a
32068058,3ca3f4273e70d719858550d1639ab28d3dc67a7a
3314273,e34ae7318201b7e903d6a75a558fe3eba4463729
38422227,e34ae7318201b7e903d6a75a558fe3eba4463729
2115772321,e34ae7318201b7e903d6a75a558fe3eba4463729
46437935,e34ae7318201b7e903d6a75a558fe3eba4463729
39094417,e34ae7318201b7e903d6a75a558fe3eba4463729
2108085994,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
5302767,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
34402399,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
2057835598,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
49777011,d7d69f36b3571fabf0a6931a636a3c4e086f8788
1888982,d7d69f36b3571fabf0a6931a636a3c4e086f8788
2178783508,d7d69f36b3571fabf0a6931a636a3c4e086f8788
2805713,a2ec47b9bcc95d2456a8a42199233e5d9129ef18
2064016949,a2ec47b9bcc95d2456a8a42199233e5d9129ef18
7392270,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
48074866,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
2045067,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
34431785,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
2219014,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
2145754429,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
123316563,a85c45ce7c893388e8eafa8a653b042e1497db48
1728271,a85c45ce7c893388e8eafa8a653b042e1497db48
38134560,a85c45ce7c893388e8eafa8a653b042e1497db48
38524906,20a3ed03888037e2802fa9abad02ffa0a8dcc228
50392319,20a3ed03888037e2802fa9abad02ffa0a8dcc228
27467725,20a3ed03888037e2802fa9abad02ffa0a8dcc228
145369053,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
152878068,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
2058168486,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
1396716683,77e6c9917536949a82e5ca02c4882b69ee8a4fd6
49122786,77e6c9917536949a82e5ca02c4882b69ee8a4fd6
49599759,965359b3008ab50dd04e171551220ec0e7f83aba
2023732346,965359b3008ab50dd04e171551220ec0e7f83aba
5803380,965359b3008ab50dd04e171551220ec0e7f83aba
3090061,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
1686738,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
2250550961,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
2118424373,417326e51d78ba8bd2621f23e539b41bbdd336d6
32453983,417326e51d78ba8bd2621f23e539b41bbdd336d6
2073063,417326e51d78ba8bd2621f23e539b41bbdd336d6
9763151,2582ab7c70c9e7fcb84545944eba8f3a7f253248
2055613584,2582ab7c70c9e7fcb84545944eba8f3a7f253248
37191207,2582ab7c70c9e7fcb84545944eba8f3a7f253248
1398988104,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
2079538975,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
1981698,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
33054064,72a6a5d5864eb915231c7128b90977f1d2acf6e9
143619334,72a6a5d5864eb915231c7128b90977f1d2acf6e9
1742139715,72a6a5d5864eb915231c7128b90977f1d2acf6e9
1749986,eeac4411ae119c6c7ac33a11f762f2495b4dd960
1707625,eeac4411ae119c6c7ac33a11f762f2495b4dd960
40516106,eeac4411ae119c6c7ac33a11f762f2495b4dd960
2180399,633e2fbfc0b21e959a244100937c5853afca4853
2128023,633e2fbfc0b21e959a244100937c5853afca4853
2089101612,633e2fbfc0b21e959a244100937c5853afca4853
39661376,633e2fbfc0b21e959a244100937c5853afca4853
36873168,633e2fbfc0b21e959a244100937c5853afca4853
48820890,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
5963103,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
2425520,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
145809010,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
2623652,d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5
2092613128,d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5
46657832,9e195234688778b2beb3528632e78dbabf816332
2112519768,9e195234688778b2beb3528632e78dbabf816332
1929462,9e195234688778b2beb3528632e78dbabf816332
2252382632,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
2056997313,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
3306739,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
143800227,818de553ecd306735971aba04bbfc29d17457084
3177408,818de553ecd306735971aba04bbfc29d17457084
2111334378,818de553ecd306735971aba04bbfc29d17457084
67243828,818de553ecd306735971aba04bbfc29d17457084
145970007,e968ae8e98fff9e28468383a1826fca4a2ae5245
5661972,e968ae8e98fff9e28468383a1826fca4a2ae5245
48756898,e968ae8e98fff9e28468383a1826fca4a2ae5245
2112397922,4ab9195dc097db300bd805b49802a2340223208f
38404641,4ab9195dc097db300bd805b49802a2340223208f
39942725,4ab9195dc097db300bd805b49802a2340223208f
1690341,37595f7a51982d776e57c7280b9445474d90f0be
144338643,37595f7a51982d776e57c7280b9445474d90f0be
48229640,37595f7a51982d776e57c7280b9445474d90f0be
2180992428,37595f7a51982d776e57c7280b9445474d90f0be
49298718,f288e2238ac8725baa7ca9874bbc3fed1e89a632
2246364885,f288e2238ac8725baa7ca9874bbc3fed1e89a632
6454443,fae129338c0899576524506008427f64477d3967
2166572,fae129338c0899576524506008427f64477d3967
1438300707,fae129338c0899576524506008427f64477d3967
1399936248,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
3039388,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
2292517,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
2086230374,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
2445256,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
144023651,416e3ffff2fe2d43343f6b721721a482829f882d
51222147,416e3ffff2fe2d43343f6b721721a482829f882d
1712107,416e3ffff2fe2d43343f6b721721a482829f882d
1682044,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
2253808003,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
4634355,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
47392986,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
8271153,04232990a6400c2627614ea4fbff28d978008df7
2209214835,04232990a6400c2627614ea4fbff28d978008df7
51131930,04232990a6400c2627614ea4fbff28d978008df7
2073958011,af8a8dcb74561d52d904f7bc4afcc747e079b702
2219046603,af8a8dcb74561d52d904f7bc4afcc747e079b702
2318761855,af8a8dcb74561d52d904f7bc4afcc747e079b702
1712252484,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
6472562,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
153918127,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
1830238,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
2304228,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
2144211149,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
65780157,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
2287930543,ccca203382e5dd198c089a0f1d7af7bef0f694e9
145755650,ccca203382e5dd198c089a0f1d7af7bef0f694e9
1901329,ccca203382e5dd198c089a0f1d7af7bef0f694e9
1758801,f117c6f12d067bd66dad40996b3931c069daa2da
2118505152,f117c6f12d067bd66dad40996b3931c069daa2da
2115604214,f117c6f12d067bd66dad40996b3931c069daa2da
1959166,0b3885b3234bf0e164d01878910a27485ec2fc0d
11037233,0b3885b3234bf0e164d01878910a27485ec2fc0d
3244685,0b3885b3234bf0e164d01878910a27485ec2fc0d
2023469,4b06c7e29280b1c6bc05c9df39023b48fef02c93
2430607,4b06c7e29280b1c6bc05c9df39023b48fef02c93
1699320,4b06c7e29280b1c6bc05c9df39023b48fef02c93
1800981,85328b4a8132bf4299f8cd7f8e79e850d561c8fc
40496771,85328b4a8132bf4299f8cd7f8e79e850d561c8fc
2565483,6651ad48001380ea41c7bea2ce3e87d0da0de330
2809383,6651ad48001380ea41c7bea2ce3e87d0da0de330
1401968841,6651ad48001380ea41c7bea2ce3e87d0da0de330
152983984,6651ad48001380ea41c7bea2ce3e87d0da0de330
1736370,6651ad48001380ea41c7bea2ce3e87d0da0de330
113136540,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
34699022,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
144338074,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
50259588,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
10788936,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
46513573,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
116213394,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
37330297,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
2387072,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
7244964,cc017a62c605a0749e35a1264a46d62e78fb68b7
6026256,cc017a62c605a0749e35a1264a46d62e78fb68b7
32424055,cc017a62c605a0749e35a1264a46d62e78fb68b7
2959337,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
34092983,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
3916237,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
2108693685,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
39632446,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
3294928,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
72027731,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
2722555,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
3362702,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
2110609676,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
144130436,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
35449685,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
4386031,178571a5cde984c895493e2eb6c5487449d055cf
115298459,178571a5cde984c895493e2eb6c5487449d055cf
46552667,178571a5cde984c895493e2eb6c5487449d055cf
47039787,178571a5cde984c895493e2eb6c5487449d055cf
6218480,178571a5cde984c895493e2eb6c5487449d055cf
70428400,92fd5aaeacaa332a725e72647e20baec5c73b73d
144016933,92fd5aaeacaa332a725e72647e20baec5c73b73d
2310573689,92fd5aaeacaa332a725e72647e20baec5c73b73d
2018604,4dd88c1acee8c9d517a5f5aaac4415443b482084
1786183,4dd88c1acee8c9d517a5f5aaac4415443b482084
1983147,4dd88c1acee8c9d517a5f5aaac4415443b482084
5993855,b07c905e9798499f1c7a200af0e0670fcd6b8529
39939186,b07c905e9798499f1c7a200af0e0670fcd6b8529
145614948,b07c905e9798499f1c7a200af0e0670fcd6b8529
2109950740,b07c905e9798499f1c7a200af0e0670fcd6b8529
2154760863,697c163297167cbfc7de669e31539372a43b9773
2005344567,697c163297167cbfc7de669e31539372a43b9773
47756045,697c163297167cbfc7de669e31539372a43b9773
2468832,697c163297167cbfc7de669e31539372a43b9773
2062639,697c163297167cbfc7de669e31539372a43b9773
2051656467,b98a90cd38bc7c0e607c35fa68bb755885103780
2265576530,b98a90cd38bc7c0e607c35fa68bb755885103780
2057818014,b98a90cd38bc7c0e607c35fa68bb755885103780
1422340273,97a709cf9fb57ae2d435e8adb829a649064c1020
119568579,97a709cf9fb57ae2d435e8adb829a649064c1020
2131887304,97a709cf9fb57ae2d435e8adb829a649064c1020
2834700,97a709cf9fb57ae2d435e8adb829a649064c1020
2728740,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
46960349,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
1724629,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
46500082,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
2413779,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
4015580,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
48873756,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
1761784,b9e9d84af754214424f41a29addd8cb2140a98e6
39145061,b9e9d84af754214424f41a29addd8cb2140a98e6
143717041,b9e9d84af754214424f41a29addd8cb2140a98e6
3178796,b9e9d84af754214424f41a29addd8cb2140a98e6
145166081,21153ad5034acec076df0aa0639d953aa0d52020
40125450,21153ad5034acec076df0aa0639d953aa0d52020
3057172,21153ad5034acec076df0aa0639d953aa0d52020
15725553,21153ad5034acec076df0aa0639d953aa0d52020
1700537,8d0dd632c9da4740df4aa729821109169fd82805
2118113191,8d0dd632c9da4740df4aa729821109169fd82805
6916765,8d0dd632c9da4740df4aa729821109169fd82805
2114094414,8d0dd632c9da4740df4aa729821109169fd82805
5539237,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
8766696,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
40638208,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
1804104,f50164bf11a72ce4b49fa16d73ff13633e054d10
4440376,f50164bf11a72ce4b49fa16d73ff13633e054d10
