authorId,name,affiliations
8940819,C. D. den Uil,
145166081,R. M. Almeida,
1727499,G. Spanoudakis,
3200296,A. Endert,
2118240359,Jinhao Jiang,
7322490,Guangquan Xu,
2150023652,C. Wright,
3186189,M. Loebe,
1781469,S. Kadoury,
2258051351,W. Haensch,
66589873,Marcia Kaufman,
2053327987,Deng Cai,
2252477028,Ricardo,
49084731,L. Torres,
1759699,Marco Gaboardi,
41223609,G. Battistoni,
2722839,N. Psychogios,
2144220723,Hao Wang,
5128969,K. Burnham,
2242469834,L. Hall,
1729573341,Vijayakumar H Bhajantri,
91486080,H. Seo,
2286348528,Vijayalakshmi Srinivasan,
2693432,Nicholas I. Sapankevych,
1714772,Dale Schuurmans,
2969624,Georgios Exarchakis,
1686699,D. Thain,
2048644,P. Bourne,
49463418,S. Cha,
39590753,Jutta Bulkescher,
2096005948,R. Wardani,
37931449,G. Schmidt,
2110895238,Yu Jin,
2109266486,Yun Ma,
2826139,Jaakko Kuorikoski,
2085508,Youseef A. Alotaibi,
1738654,Hyeonsang Eom,
39786866,Ian W. Andrews,
47355902,Hongyu Miao,
4577677,Rohan Khera,Yale University
67259676,Mengtian Tu,
5362027,Levent Atici,
2113766418,Wan Su,
46375811,Martin Rimmler,
1403173666,Ethan Katz-Bassett,
2056754980,S. P. Watkins,
144636660,M. Sher,
3300287,K. Butler,
2239371525,Gui Yun Tian,
3091414,K. Chard,
2241838,Y. Duan,
2165514,C. Schon,
3356325,Miguel Pincheira,
2114130075,Liping Qi,
151024247,H. Kerner,
3416214,Wilson Qin,
2258423150,Diyi Yang,
2075582,S. Hajian,
1753407,Paul Rimba,
11271863,A. Sabot,
2970487,Y. Ege,
144142135,Brendan A. Wintle,
48836408,F. Fang,
145426241,Joy Arulraj,
2915089,H. Erlich,
2285635450,Ankit Kumar,
2272062,Zhihuai Li,
2340952179,Lawrence Less,
2539412,Geon Heo,
2315339996,Jennifer St. Sauver,
2288540903,Mariem,
49121680,Jordan Mitchell,
143633902,D. You,
33220695,M. Gallucci,
34554145,R. Yasuhara,
145026668,J. Paulo,
1933507859,Siqi Ren,
2505902,N. Komodakis,
1750699,S. Rajamanickam,
2951229,Hisham Cholakkal,
144123446,Song Guo,
40811761,Shuchen Song,
39611209,Barbara Albee,
143834548,M. J. Irwin,
2191949821,Duane A. Mitchell,
122050820,Shi-zhong Liu,
1404944205,E. Schneider-Futschik,
3630791,E. Tacconelli,
2111026235,P. Wu,
11128488,Kévin Huguenin,
3990616,M. Gessi,
143776245,P. Larochelle,
3860960,P. Hegde,
49469596,Xian‐Ming Zhang,
2558315,M. Danubianu,
69944441,Skipper Seabold,
2127406025,Aadhavya Sivakumaran,
145853562,M. Prodel,
31617570,A. Papoulis,
81752650,Jianjun Li,
151403739,Dakshan Pothuhera,
26497890,K. Jansen,
3183042,W. Mazairac,
3350705,S. Benlarbi,
48828704,Lisa Herzog,
145362380,H. Zeraati,
2116525062,Yuxing Yuan,
2073350753,P. Gibson,
1389654226,Brendan O'Donoghue,
3101605,E. Rawley,
1383289270,M. Dugas,
34705135,C. Bosco,
2270310348,Gwilym M. Jenkins,
2066653897,M. Singer,
1790236,S. Yip,
143775402,C. Antunes,
143836888,Wendell Wallach,
145833947,Na Liu,
143615116,Deepa Gupta,
1778860,W. Najjar,
1787190,H. Kameoka,
5725683,K. Rasanathan,
2335354,Guoguo Chen,
2697020,Fabrizio Balducci,
2928371,Xiangliang Zhang,
2250859104,Stefan Hecht,
50814269,R. Fratila,
40556724,Yadhu Kumar,
152123382,P. Hom,
144292541,A. Dubrawski,
2276567474,Jana Ivanidze,
2522516,Edgard Marx,
2128023,A. Zunger,
3458356,Agnieszka Jakóbik,
1750794,Uri Zwick,
145057514,H. B. McMahan,
46777302,C. Singh,
144887187,V. Venkatesh,
2038035784,Yuxiang Peng,
3349060,Marianela Ciolfi Felice,
1755938,Naren Ramakrishnan,
1682044,L. Lacy,
1659030206,Evri Marta Risal,
36349567,A. Neira,
2262523596,J. Gregory,
2144720448,Zhaohui Wang,
1860208,V. Borkar,
35570101,M. Hafner,
2239501615,Hennie Daniels,
2113909485,Agnieszka Ścisłowicz,
1702533,E. Ramezani,
2307693724,Fajar Garninda,
51144256,Letícia K. Mantovani,
50640444,Gyunam Park,
1735465,Ilias Maglogiannis,
1751739,J. Freytag,
3428604,A. Kinder,
2144739,S. Georgakopoulos,
3230612,R. Leinonen,
2264395317,Tim McBride,
1982529,K. Sedig,
49534895,J. Thaler,
145597431,C. Barry,
1577683010,Sebastián Román,
145215083,Javier Miranda,
79863382,Massimiliano Garda,
143723649,W. S. Chan,
2110764628,Li Guo,
1688681,T. Kohonen,
1700115,S. Linkman,
1797114,M. N. Bojnordi,
2265546179,Joseph Poon,
3161526,T. Hildebrandt,
2115028603,Mi Tian,
2108367753,Zhu Wang,
2240278998,Prof Christopher,
144115139,Jason W. Clark,
145645971,G. Pasi,
2285825413,R. S.M.,
2275247085,Michael Lampe,
2110589913,S. Yoon,
49481597,Michael Tieu,
40621549,D. Quine,
29797177,H. Meier,
2114145052,Xinyue Ye,
39305148,M. Hübner,
1802643,A. Cockburn,
37645810,T. Nolan,
2072598606,Zhihui Su,
48804181,Jacob Westfall,
35818890,A. Castelló,
38087049,Changjing Cai,
145347147,Lu Yuan,
6075970,K. Litchfield,
2915257,Özlem Durmaz Incel,
47976263,F. Mosteller,
2152188439,Xiaoling Deng,
46238336,Anshul Samar,
143790318,Ying-jie Tian,
2115634130,Jingwen Wang,South China University of Technology; Tencent AI Lab; Huya Inc.
1783184,Ece Kamar,
134758914,Sungrok Shim,
4075731,Jean Feng,
89356020,P. Chandak,
2052232,V. Gudivada,
1958743701,Ri Qiang Shan,
145385877,D. Landsman,
2319533424,Vivek K. Rajan,
101370046,Ruxandra-Aimée Cojocaru,
2693206,K. Burns,
46565661,C. Posten,
2192485039,Edmundo Madeira,
2024742,D. Quesnel,
2330686,J. Hess,
2298151116,Samuel Phiri,
145451018,Mohit Sharma,
143841814,Saptarshi Ghosh,Indian Institute of Technology Kharagpur
32715613,G. Grasso,
2124950899,Jonathan Li,
2153675679,Yang Wang,
2185136,J. Mertens,
2264335208,Geoffrey E. Hinton,
8001894,Mingrong You,
3385674,Max Simchowitz,
1947334,W. Fu,
2165304339,Srivatsa Kundurthy,
2188160377,Mu Yuan,
38014166,J. B. McNair,
1614038854,Yang Liu,
3095572,Ziyu Zhang,
51216180,Iliyan Mihaylov,
1739588,M. Pomplun,
2110195580,Christy Z. Chen,
1398620165,Hsien W. Herbert Chan,
1999734048,Qiguang Xia,
2125041140,Zheng Ma,
2849213,P. Kuhlang,
10708717,W. Churchill,
12766070,Marta Sans,
2217925393,Shijia Zhu,
4333086,Funing Sun,
1863693,Marlies van Steenbergen,
2109541439,Jie Tang,
5305253,K. Pierce,
5709041,M. Catallozzi,
1825163,Marco Zaffalon,IDSIA
4716675,R. Stolk,
2069306796,Matt D. Price,
1758687,S. Mitchell,
3364486,Nathan C. Sheffield,University of Virginia
84661004,M. Feilzer,
3332321,A. Cribb,
3254768,Koustabh Dolui,
39528553,A. Patterson,
39015536,M. J. Yuan,
35018186,D. Butusov,
120308907,K. N. Barends,
1823130,J. Wooldridge,
1887059,Wei-Yin Loh,
2120368827,Hongyang Chen,
2846377,L. Samal,
153191489,Pin-Yu Chen,
2066519239,Thilo Hagendorff,
49803125,Fatima-Zahra Benjelloun,
1656745267,Nathan J. Stoudt,
3493677,Talha Qaiser,
2239968835,E. J. Orav,
1911002339,Connor C. J. Hryhoruk,
9092628,Theyazn H. H. Aldhyani,
2797979,H. Hemingway,
2286369004,Jacek Becla,
2118002607,Yun Xu,
144352362,W. Martens,
47165978,Xiaoyan Yu,
1390051934,Yasset Pérez-Riverol,
93618677,Aisha Zahid Junejo,
49452916,Haojie Zhao,
2145331852,Hongkai Wang,
1752288089,Swapnil Nandy,
2140463980,Dezhi Wu,
144039860,I. Ray,
2118683985,Wei Yu,
49799917,Dante A. Blauth,
119704827,A. Donaubauer,
40267505,Siamak Farshidi,
46433486,Yanzhao Zhou,
1413971055,Erin Hoffman-John,
2273000538,Sanjay Radia,
2113682654,Umar Anwar,
2072072545,Ibnu Rasyid Munthe,
2112164298,S. Ahn,
2141399070,Zhong Wang,
69450334,Limor Gultchin,
1740757837,C. D. Bustamante,
2294440664,Srinivas Naik Kethavath,
41078494,B. Arnieri,
1998158001,Yiming Liu,
5759716,Kavous Salehzadeh Niksirat,
49041972,D. Atias,
1390058339,S. Grob,
2467410,J. Sung,
39852493,William S. DeWitt,
1738498404,Yuanyang Bu,
2157630500,Kimbo Chen,
2364848,D. Hayes,
1413369548,Nicolaas M. Angenent-Mari,
92312656,S. Sangadji,
49162465,Fang Han,
2110507790,Yanyan Li,
5682082,P. Arveux,
143693666,I. Sim,
144930994,T. Silva,
2145335732,Karen Zhang,
2059767242,V. Prabhu,
1849187,M. Heupel,
3145307,J. C. Cabaleiro,
2082486,J. Schuman,
2241973598,T. N. Bhat,
6476888,Anders Bremer,
2227762923,L. Barak,
2044198157,Laurence Golding,
8354430,Steven P. Callahan,
28075447,Emmanouil Krasanakis,
2140283236,Martin Schneider,
2592629,H. Swerdlow,
97396255,M. Citterio,
145804844,M. Saeed,
6103242,Rebekah A. Oomen,
4372107,V. Doronichev,
123854222,B. Mrozek,
2344440167,Konstantin Weissenow,
2258025908,M. Chu,
2947677,I. Spiegler,
48806840,M. Teicher,
3029782,S. Sonnenburg,
122456170,Jannes Jacobsen,
9754308,Bart van Herk,
48184495,A. Natan,
119053171,B. McGee,
2634712,Martial Mermillod,
82325236,S. Puglielli,
92113253,A. Tan,
1396281720,K. Dierckens,
3955759,Jakob Nikolas Kather,TU Dresden
1401781301,M. O'Keeffe-Rosetti,
3049245,Jui-Chien Hsieh,
2045332495,Jian Gao,
73785871,Zhengying Liu,
1748523,Danilo Jimenez Rezende,Google DeepMind
2062835,Guodong Long,
88447825,B. Sousa,
2108078177,Yongfeng Liu,
2146359889,Wenjie Wang,
66220746,Yunzhuang Shen,
2466651,N. Qi,
2204829304,Ashish Gupta,
2075292864,Da Yin,
40068934,K. Wüst,
16119639,K. Hiramatsu,
2129214534,E. Kinfu,
70471071,Gene H. Lerner,
50430041,Kumar Ayush,
4853838,K. Ahn,
121763394,Lindsey A. Torre,
1816223,C. McMullen,
1776837,Steven M. Gustafson,"Maana, Inc.; University of Nottingham; Kansas State University; General Electric; Noonum, Inc; BigFilter.ai; GE Global Research; University of Washington"
2443747,A. Weilenmann,
1412660145,Md. Ishrak Islam Zarif,
2419716,F. Poole,
9763151,L. Uddin,
23221554,Zhenyuan Ruan,
1412998420,I. Vázquez-García,
2116570843,Randhir Kumar,
143887024,B. Borchers,
5067604,B. Delanghe,
3326354,Haiyong Bao,
2072727698,Ying Xing,
1700496,H. Tokuda,
145664618,S. Babu,
1422340273,Celia Wolf-Devine,
34938639,W. Gale,
68975512,Abigail Emrey,
1737360,C. Diot,
102411992,Indra Elizabeth Kumar,
41155942,Xuan Wang,
48726594,Riaz Hussain,
2931840,P. Tomančák,
123471206,Katharina Burgdorf,
34691463,I. M. Coelho,
144678755,H. Binder,
134641461,R. Goodacre,
2070821942,Sam S. Gross,
2054052757,Rashaye Freeman,
2064684876,Ambika Acharya,
21118938,Urszula Pruchniewska,
66803170,Thamer Ba Dhafari,
1384350053,Chengxun He,
39874767,D. F. Read,
2279185316,Changman Lee,
1604162866,Naijia Liu,
2055178471,Patrick Hall,
4380854,H. Poinar,
120461111,Jessica K. Breadsell,
2108747480,Xiaoyang Li,
2146101935,Xiao-rong Sun,
1740880,P. Barnaghi,
2143541728,Zihan Xu,
2059027281,Matthias Murray,
145831580,P. Scott,
1970705,A. Doig,
50194916,M. Walter,
1381621217,Damien Fair,
2145897001,Y. J. Wu,
145950884,I. Reid,
2261338839,Eric Baumer,
2141798337,Srividhya Poosari Kumaravel,
1441987875,Amy J. Ko,University of Washington
1796150,E. Rodolà,
145746052,Chao Shen,
6589083,E. Racine,
46701092,Jiabin Liu,
14038276,Anca Gheaus,
3537022,C. Menni,
2070395923,Joel J. Heidelbaugh,
2118670234,Ying Xu,
2180992428,Kevin Mills,
8898762,J. Doly,
2202902194,Meng-Lin Tsai,
1687977,W. Rytter,
2109834659,Manish Gupta,Microsoft; IIIT Hyderabad
2104270962,Yi-Syuan Ciou,
46478540,T. Beier,
2889257,Jennifer Dolson,
40660854,S. Sundaram,
3296286,M. Rubiolo,
50119839,W. Schmied,
2253813584,Yifu Chen,
3416158,Panagiotis Sioulas,
97709033,Z. Gao,
20779579,P. Reimann,
47253747,Víctor Sans,
113217047,Shao-En Ong,University of Washington; Broad Institute; University of Southern Denmark; National University of Singapore
2033444,Jake Donham,
5873517,P. Shrout,
11538235,J. Paßmann,
11347090,Suraj Pawar,
31772607,U. Raghavan,
3263213,Zhixi Tian,
2149117208,Xiao-Dong Feng,
2047176,Laila Niedrite,
2256525956,Gemma Conroy,
37962338,S. Paul,
1405412293,M. Mathea,
3080236,M. Cimmino,
1687465,Mor Naaman,
1705425,P. Kantor,
145542268,Dong Gong,
1721550,P. Stoica,
2886390,M. Mudelsee,
3119119,W. Galanter,
2118264856,Yi Luo,
104202522,E. Dujoncquoy,
82528042,Z. Ali,
144498187,Yong Zeng,
144011073,A. Thomsen,
2117736449,Kazutaka Ikeda,
144764327,M. Horowitz,
2069742251,Brian Byrne,
145301508,E. Mena,
4638079,Ian T. Fiddes,
5967937,R. Sokal,
46793149,G. Müller,
144764090,P. Taylor,
153248481,Chieh-Han Wu,
2822280,J. Zakaria,
3068011,R. H. Güting,
1696243,Konstantina Konsolaki,
2143474686,Yinhai Wang,
2051647248,Yunhao Liu,
2129500986,Yinglong Zhang,
144420587,S. Qiao,
1776186,K. Pingali,
2327470,U. Matzat,
70195564,C. Grieg,
2982449,F. Glöckner,
2144694250,Xia Wang,
50385926,Q. Du,
2147260811,Lilin Fan,
1491504285,N. Desai,
2109174410,Siddharth Gupta,
1402222584,E. Krieghoff-Henning,
2152010,H. Kuusniemi,
145441116,S. Byun,
2655157,Aditi Raghunathan,
6953112,L. Fulton,
2108280737,Weibin Wang,
48428270,Guangyou Duan,
2065397580,Maksim Kuznetsov,
144282491,S. Lewis,
51008710,H. Mase,
3296031,T. Shaked,
1717990,Aapo Kyrola,
114777023,A. Basile,
143670882,P. Joe,
49795766,Mattia Bosio,
4660192,Tatjana Schneidt,
1392351588,Ruchie Bhardwaj,
2071018472,Philipp Weis,
2265412546,A. Kurzawski,
1700980,Kevin Gimpel,Toyota Technological Institute at Chicago; University of Chicago
2199693,M. Kuo,
2116699590,Joseph Brown,
1666348827,G. Magomere,
145239453,Man Lin,
3068996,M. Laub,
145453553,Daniel Alabi,
2150205730,Lijuan Hong,
6145431,P. Driever,
145642373,Han Xiao,
5889197,P. Thunström,
2047640322,Yanning Zhang,
2069298081,Shiva Shankar,
2066660404,P. Reddy,
32410009,D. Frey,
2087254971,Ping Zhao,
2327901479,Federica De Santis,
2153207663,Meng Zhang,
2238019697,Walter Kohn,
3614493,A. Farimani,
24332839,Elisa Ferracane,The University of Texas at Austin
2223106060,Mei Li,
2543444,Crispin Cowan,
144517928,E. Steyerberg,
39464730,W. Zhai,
2232419,N. Falco,
1938506,G. Kresse,
2735649,A. Panisson,
2115608345,Haowei Lu,
2034471,I. Khoufi,
145275110,J. Clifford,
1863173,F. Lécué,
5094801,Morten Wang Fagerland,
90848074,P. O'Neil,
2114151893,Tejy Johnson,
1422188697,S. D. de Oliveira-Sousa,
31799573,Eileen Calveley,
46958800,K. Venkatesan,
1959755,Joonhwan Lee,
2240371322,Wenfei Fan,
39089049,L. E. Newman,
144171121,S. Veres,
2157232746,Xiaohua Chen,
2123616,L. Giovanni,
48563117,Z. Ye,
1998182,M. Reyna,
2066663631,S. Sviridov,
2947796,T. Trikalinos,
1688158,C. Hankin,
33248780,A. Cohen,
1955694,Sherjil Ozair,
2109204868,Prabhdeep Singh,
1788415,C. Shalizi,
2052412785,DeAnn Porter,
2529182,David Grangier,
2229493041,J. Adelman,
145457811,A. S. Tolba,
2257300239,Tao Chen,
27029507,F. Altermatt,
113287528,Jennifer Pryce,
2285398430,Ralph Kimball,
3100992,R. Schuring,
2181848,Daniel B. Neill,
144560801,Wenzhong Guo,
2257711,L. Hanzlik,
2136592470,Jinfeng Wang,
98177206,S. Joshi,
2557372,A. Reilly,
3464718,M. Ramli,
3041338,Le Zhou,
2125319109,Xiang Ao,
3421374,Zehong Chen,
95934935,E. Fürst,
40016617,Monica Fox,
4674464,Corinne Cassani,
1720300,Karthikeyan Sankaralingam,
2089233725,Olivier Nguyen,
39024140,G. Falcone,
50720761,Benjamin Frederick,
1757168,R. Dantu,
1706172,R. Lagendijk,
5188198,P. Fearon,
1742582,V. Plagianakos,
2155916654,Hailin Zhang,
2456609,S. Goldhaber,
2062432,Soheil Kolouri,
2080699161,C. Appelt,
1835006,Feiyue Huang,
34772057,T. Maekawa,
2614511,G. Primiero,
5803380,Diana Lu,
9626002,Dariusz Abramczyk,
1500720692,Auguste Hirth,
46193056,Summer Deng,
5157152,Tanguy Chouard,
1408703844,Susan Osgood,
2844898,N. Keskar,
2285559239,Venkata Narasimha,
1739442996,Anat Fanti,
47785967,Jianmin Li,"Department of Computer Science and Technology, Tsinghua University"
1729048255,Samreen Naeem,
2971695,R. Gloaguen,
50144643,Zixuan Zhao,
2155379137,Muheng Li,
144280270,D. Breilh,
33677845,Edward L. Robertson,
1713134,E. Kanoulas,
2019153,P. Battaglia,
2061141169,Ran An,
51436004,Betty van Aken,Beuth University of Applied Sciences Berlin
2249169215,A. Bailey,
4246911,K. Delord,
145031580,Aoying Zhou,
1976537,Daniel Amo Filvà,
1769861,K. Kenthapadi,
80116758,Elaine B. Barker,
2590086,Ryan Scherle,
144018997,Oliver Kennedy,
6130571,Scott B. Dewell,
12812321,K. Wilson,
2063047670,Ting Deng,
2153608925,Y. Wang,
50341789,Suyi Li,
36082745,K. Barker,
145280573,S. Fields,
2184500839,M. Kwiatkowski,
38324942,L. Hsu,
69416706,M. Tippett,
30426585,Christina Makhlouf,
145055024,Steve Martino,
10074340,J. Dancey,
2107968240,Sen Zhang,
34915378,R. Rohwer,
70546159,Sanjeev Gour,
48811334,J. Pluim,
2226493959,Debora S. Marks,
2040091191,Li-Jia Li,
2120245668,Peter J. Chen,
71103094,Min Liu,
11254357,Jianwen Su,
120095766,Liang Liu,
2327155716,MD Howard M Saal,
2121562124,Carla P. Gomes,
4272187,L. Leviton,
119726475,Mark Cavanaugh,
3029738,N. Black,
144580244,K. Kodama,
2052175339,Hannah F Roth,
5880815,A. Rowe,
153027322,Rick A. Nishimura,
1401684798,M. López-Sánchez,
40768647,V. Sabale,
24962156,Linjun Shou,
1829803,Vedrana Balicevic,
3371922,K. Azizzadenesheli,
50706785,Xia Song,
2146669494,Jun Wu,
4318980,C. Ganzel,
51185829,Roxanne El Baff,
145789861,Rui Ding,Microsoft Research
5806725,S. Shivers,
145708701,Pingli Wei,
123930039,S. Sammut,
47314278,C. Alonso,
3474704,K. Shpanskaya,
145396833,R. Kavitha,
2154608229,Liane Lovitt,
1381564653,Brennan Chu,
143981059,J. Hardin,
49306743,Marty J. Wolf,
6591850,H. Clewell,
1769090,Wantanee Viriyasitavat,
1741677,Craig A. N. Soules,
9049745,T. Ratnarajah,
1956684,F. V. Lingen,
2193002218,Paul A. Edwards,
2182281287,Fengli Zhang,
145944286,D. Rus,
123301009,M. A. Jensen,
2133058158,G. Harper,
2108618052,Weizhong Li,
2004865987,Jiancong Chen,
2058662383,D. Petkovic,
50844882,Alessandro N. Baccarini,
3147903,F. Gabbay,
1705449,H. Patil,
2723792,Taku Onodera,
28009209,Immanuel Kwok,
2118182945,Xu Chen,
145348689,L. Morgan,
1694717,Elis Kulla,
4982963,Sila Genc,
123760856,Hannah Hilligoss,
2322352,J. Vignarajan,
2109601286,Siyuan Han,
2125159330,Xiao Xiang Zhu,
4183554,É. Bayen,
49391321,K. Yoshigoe,
47009435,Yao Ma,
2273192932,Stewart H. Mostofsky,
48197989,S. Imai,
3104156,Rebecca Carvin,
80579711,R. Childs,
3376801,R. Bezilla,
145854254,Felix Heine,
2686089,A. Nekrutenko,
153124989,Insook Cho,
50583691,Chelsea Leonard,
50386420,A. Almehmi,
3459947,R. Nieuwlaat,
8581123,Jim Wanderer,
7735511,Charles Windlin,
2349245437,Jaime Pizarro,
49307276,Sharon Kerr,
30779338,Soo-Ryum Yang,
2286880173,David K. Wilson,
2550052,Frances Yung,
33298776,Suhas S. P. Rao,
2154002233,Wei D. Lu,
143935578,M. Daniels,
2612283,I. Azimi,
3337295,Keith Battocchi,
4361330,F. Légaré,
35033904,M. Rabin,
3304364,S. Nimmagadda,
1711560,Dimitris N. Metaxas,
2242127392,Pavel Tomancak,
2317038363,Yuxiang Ma,
144029933,Mohamed Elmasry,
24959610,M. Pappalardo,
145656388,Kishonna L. Gray,
2194252388,Serge Serge,
1572407366,J. Menke,
40050895,D. Bell,
2115528528,Hellen Huang,
2502888,Oreoluwatomiwa O. Babarinsa,
121942490,Jonathan M. Smith,
89040547,P. Drivers,
4889312,G. Day,
2145497175,Hua Liu,
1701478,C. Gravier,
2072430635,C. B. Teo,
2145980067,Sayed Hoseini,
6956425,Sara C. Zapico,
2065026018,Jun Ge,
3602413,K. Kostick,
47353855,Tony C. Wu,
144344283,Ken Goldberg,
49696992,Y. Sun,
46224764,S. Kona,
100799090,K. Hadullo,
1401629719,Per Kjærsgaard‐Andersen,
34553012,K. Teng,
2678175,Claudio Soriente,
2188372756,Bing-Gang Yan,
1398173692,J. A. Flores-Livas,
16666148,Marcello M. Mariani,
2112441710,S. Newman,
5066858,I. Schuller,
144908576,M. BrightSky,
2766223,M. Hoptman,
49531494,Alan S. Cowen,
143998839,Georgios Evangelidis,"University of Macedonia, Thessaloniki, Greece"
1731987,Vijayshankar Raman,
6469622,J. Kamenik,
3290542,Xuehu Zhu,
2928932,Adarsh Subbaswamy,
5027049,D. Almirall,
1906274,D. Roy,
7421474,S. Bhatia,
40385739,D. Naimark,
1564555946,S. Macneil,
2110250105,Shaun Miller,
38507873,G. P. Shields,
1398720134,Zachary Schall-Zimmerman,
90309563,Alex Shee,
22043004,Nadin Hermann,
2245937800,L. Melton,
1403962524,Iwona Chomiak-Orsa,
32578359,P. Chang,
47950990,Amitai Etzioni,
143782994,John R Barta,Ontario Veterinary College
35203250,G. Orsi,
3184826,Z. Ouyang,
2123146,Nicholas Jing Yuan,
40449749,Zachary Garrett,
3276453,Iosif Papadakis Ktistakis,
2115373490,Rob Lewis,
51440936,Nontawat Charoenphakdee,
2106783,E. Cumbler,
11969338,B. Janz,
1710238,R. Haralick,
145319291,J. Tejada,
2623567,Nora C. Toussaint,
2058168486,James Keeling,
1783281,Daniel Khashabi,Johns Hopkins University
12736608,L. Kaack,
2270014033,Justin Xi,
1721050,R. Tarjan,
3233864,Siddharth Biswal,
1750481,A. Paepcke,
145335823,W. Loh,
10109253,Arsalan Mosenia,
6775424,Yiquan Wu,
40062454,J. Zadeh,
11622721,Derick Hoskinson,
3449316,B. Dalmas,
1686738,J. Ganascia,
41224057,Lujo Bauer,
2691746,K. Holtzblatt,
37557257,U. Hahn,
2859021,S. A. Gaggl,
2512853,C. Stolte,
1732661,Pai-Yu Chen,
144547639,H. Haas,
5927135,L. Waits,
1393210604,R. De Mascellis,
2116235416,Xian Li,
46498738,P. McLellan,
123303271,Donald A. Sch,
22661662,N. Garcia,
1398415626,A. Curioni-Fontecedro,
144261802,Donghua Zhou,
2320303943,Shiyu Gao,
2499626,A. Bobe,
1715722,S. Purao,
2770410,Birgitte I. McDonald,
1702915,A. Bellet,
1405382459,Thibaud Chardonnens,
2272911,D. Luxton,
144649495,P. Faria,
2107031331,A. Davis,
120638931,F. Thompson,
48178430,C. Ng,
1738536,Jimeng Sun,
2107889490,Jenny Fan,
1723333330,Chuan-Jia Jhang,
39080210,E. Eide,
3154604,Nityananda Jayadevaprakash,
1991345,Rastislav Bodík,
30612263,P. Zarchan,
2167765,M. MacCoss,
2055884252,D. Rocha,
2065403717,Francesco Ricci,
1999945049,Ruyan Tan,
41128445,Zijian Bao,
35582806,Dora Simões,
5866749,Loryana L. Vie,
2118192630,Song Li,
2116523073,Yue Yuan,
2110585783,Tony Lee,Stanford University
2286506918,Richard J. Osterman,
35445744,Niranjani Prasad,
2144613377,Hao Zhang,
2080112167,A. Hassen,
3154228,K. Köser,
1707078,K. Tan,
1799401599,Oleg Serikov,
117458461,R. Huether,
2438736,Ioana Ileana,
2155805,Liviu Tancau,
47112425,M. Brock,
8446525,L. van Grootel,
49219597,Bettina Nissen,
2219930915,Feras Al-Obeidat,
2347197281,Tom O'Regan,
1768236,W. Freeman,
30197238,A. Chaudhuri,
2109714534,Hanyu Yang,
2066028665,S. Chon,
1721155,R. Krishnamurthy,
67198730,Steven Umbrello,Institute for Ethics and Emerging Technologies; University of Turin
5395953,C. Igartua,
11078635,Qianyun Guo,
38291040,V. Venkatesan,
1696183,S. Berkovsky,
9952032,Y. Mahrer,
145801921,A. Jones,
2717327,Benjamin T. Hazen,
40007433,E. R. Velazquez,
1704709,Vasudeva Varma,
48726360,W. Levinson,
144502903,W. Fan,
12325947,Yukihiro Takahashi,
2491508,Anna-Sapfo Malaspinas,
46907389,A. Dinh,
2826734,Christian Fieseler,
2146421570,Yiran Jiang,
145684572,D. Lindsay,
1722831,C. Elkan,
80940648,Parker Barnes,
144741762,P. Resnick,
8600096,Soo-Yeon Lim,
1476816820,Adriano Lucieri,
9941702,Zora Tung,
144568551,C. Longhurst,
2122688681,Durgesh,
144724379,N. Lange,
5609866,D. A. Cirovic,
6941583,O. Mayboroda,
144968875,A. Melnyk,
40559862,J. LeFevre,
2124304074,Peter M. Atkinson,
145493929,Xiaofang Li,
2523973,H. Monsuur,
2868260,Thomas Schank,
40162381,K. Funatsu,
32529715,K. Beeson,
144623545,G. Erickson,
47687418,Liya Ma,
143695837,David Aguilera,
1925686,Yingyi Bu,
144906126,Ruochi Zhang,
49919250,E. Slater,
38554112,R. Gottumukkala,
51022072,S. Seth,
2822426,V. Zverovich,
32010573,M. Solis,
28095822,B. Green,
1844282851,Fabrice Nolack Fote,
143982345,B. Macfarlane,
2237955288,Sharon X. Huang,
6502114,J. A. van der Bom,
1526973500,Xuanhui Wang,
93241972,F. Aunon,
2683468,F. Jouanot,
2157222093,Wei Liu,
27494088,Yoonseop Kang,
3100867,A. Shenfield,
1928716951,Yujun Cai,
35096966,T. Albertson,
2072295967,Meilin Widyastuti,
12424112,Hong L. Tiv,
3830461,Y. Yun,
47013111,Saeed Saremi,
1777317,M. Netto,
2215380658,Mingming Zhang,
5963920,T. Perlmann,
119640649,Jason Wei,
1626753096,Shulin Liu,
6980625,P. Sokolove,
31466613,P. Ferronato,
69039363,C. Mahoney,
2134508103,Tomas E. Muller Bravo,
1389035902,B. König-Ries,
2165198972,A. Alzubi,
1701686,I. Sutskever,
8187270,Jingxuan Shan,
2109847276,Jessie J. Smith,
1759650,Suzanne Tolmeijer,
144134390,Bing Chen,
40488889,Taotao Zhuang,
144959664,Colin Schmidt,
145741786,Koushik Sen,
1709113,C. D. Ciferri,
118767022,Serguey Braguinsky,
145793834,Heike Adel,
1709514,G. Bosilca,
1435371584,Angela Pool-Funai,
2107813348,S. H. Hwang,
145687022,J. Crowley,
2265620046,Yao-Feng Chang,
2120361813,Jessica Laplume,
1730344,S. Bhowmick,
5730104,F. Balcazar,
2108078194,Yan-bing Liu,
145506583,Mi Young Lee,
2286660167,Zolt´an Prekopcs´ak,
2318902,Catherine D. Schuman,
3197263,K. Katrinis,
5346050,C. Carapito,
2445256,H. Järvenoja,
